route_id,route_short_name,stop_id,stop_name,sumo_stop_id
B42,B42,303345,ROCKAWAY PKY SUBWAY/ROCKAWAY PKY SUBWAY,bus_stop_303345
B42,B42,308044,ROCKAWAY PKY/GLENWOOD RD,bus_stop_308044
B42,B42,306590,ROCKAWAY PY/FLATLANDS AV,bus_stop_306590
B42,B42,303348,ROCKAWAY PY/AV J,bus_stop_303348
B42,B42,303349,ROCKAWAY PY/AV K,bus_stop_303349
B42,B42,303350,ROCKAWAY PY/AV L,bus_stop_303350
B42,B42,303351,ROCKAWAY PY/AV M,bus_stop_303351
B42,B42,303352,ROCKAWAY PY/AV N,bus_stop_303352
B42,B42,303353,ROCKAWAY PY/SEAVIEW AV,bus_stop_303353
B42,B42,306405,ROCKAWAY PKY/SCHENCK ST,bus_stop_306405
B42,B42,303355,ROCKAWAY PKY/SHORE PKY SR N,bus_stop_303355
B42,B42,308543,ROCKAWAY PKY/SKIDMORE AV,bus_stop_308543
B42,B42,303356,ROCKAWAY PY/SEAVIEW AV,bus_stop_303356
B42,B42,303357,ROCKAWAY PY/AV N,bus_stop_303357
B42,B42,303358,ROCKAWAY PY/AV M,bus_stop_303358
B42,B42,303359,ROCKAWAY PY/AV L,bus_stop_303359
B42,B42,303360,ROCKAWAY PY/AV K,bus_stop_303360
B42,B42,303361,ROCKAWAY PY/AV J,bus_stop_303361
B42,B42,308106,ROCKAWAY PKY /TRUCKLEMANS LN,bus_stop_308106
B42,B42,901534,ROCKAWAY PKWY/SUBWAY STA,bus_stop_901534
Q56,Q56,307899,VAN SINDEREN AV/FULTON ST,bus_stop_307899
Q56,Q56,304524,JAMAICA AV/GEORGIA AV,bus_stop_304524
Q56,Q56,304525,JAMAICA AV/PENNSYLVANIA AV,bus_stop_304525
Q56,Q56,304526,JAMAICA AV/WYONA ST,bus_stop_304526
Q56,Q56,304527,JAMAICA AV/BRADFORD ST,bus_stop_304527
Q56,Q56,304528,JAMAICA AV/VAN SICLEN AV,bus_stop_304528
Q56,Q56,304529,JAMAICA AV/SCHENCK AV,bus_stop_304529
Q56,Q56,304530,JAMAICA AV/JEROME ST,bus_stop_304530
Q56,Q56,304531,JAMAICA AV/WARWICK ST,bus_stop_304531
Q56,Q56,304532,JAMAICA AV/ELTON ST,bus_stop_304532
Q56,Q56,304533,JAMAICA AV/SHEPHERD AV,bus_stop_304533
Q56,Q56,304534,JAMAICA AV/HALE AV,bus_stop_304534
Q56,Q56,304535,JAMAICA AV/LOGAN ST,bus_stop_304535
Q56,Q56,304536,JAMAICA AV/EUCLID AV,bus_stop_304536
Q56,Q56,301493,JAMAICA AV/CRESCENT ST,bus_stop_301493
Q56,Q56,301494,JAMAICA AV/HEMLOCK ST,bus_stop_301494
Q56,Q56,304539,JAMAICA AV/AUTUMN AV,bus_stop_304539
Q56,Q56,304540,JAMAICA AV/NICHOLS AV,bus_stop_304540
Q56,Q56,307777,JAMAICA AV/ELDERT LA,bus_stop_307777
Q56,Q56,503377,JAMAICA AV/75 ST,bus_stop_503377
Q56,Q56,503378,JAMAICA AV/77 ST,bus_stop_503378
Q56,Q56,503379,JAMAICA AV/80 ST,bus_stop_503379
Q56,Q56,503380,JAMAICA AV/85 ST,bus_stop_503380
Q56,Q56,503381,JAMAICA AV/87 ST,bus_stop_503381
Q56,Q56,503382,JAMAICA AV/89 ST,bus_stop_503382
Q56,Q56,503383,JAMAICA AV/90 ST,bus_stop_503383
Q56,Q56,503384,JAMAICA AV/WOODHAVEN BL,bus_stop_503384
Q56,Q56,503385,JAMAICA AV/94 ST,bus_stop_503385
Q56,Q56,503386,JAMAICA AV/96 ST,bus_stop_503386
Q56,Q56,503387,JAMAICA AV/98 ST,bus_stop_503387
Q56,Q56,503388,JAMAICA AV/102 ST,bus_stop_503388
Q56,Q56,503389,JAMAICA AV/104 ST,bus_stop_503389
Q56,Q56,503390,JAMAICA AV/107 ST,bus_stop_503390
Q56,Q56,503391,JAMAICA AV/109 ST,bus_stop_503391
Q56,Q56,503392,JAMAICA AV/111 ST,bus_stop_503392
Q56,Q56,503393,JAMAICA AV/113 ST,bus_stop_503393
Q56,Q56,503394,JAMAICA AV/115 ST,bus_stop_503394
Q56,Q56,503395,JAMAICA AV/117 ST,bus_stop_503395
Q56,Q56,503396,JAMAICA AV/LEFFERTS BL,bus_stop_503396
Q56,Q56,503084,JAMAICA AV/121 ST,bus_stop_503084
Q56,Q56,503397,JAMAICA AV/124 ST,bus_stop_503397
Q56,Q56,503398,JAMAICA AV/126 ST,bus_stop_503398
Q56,Q56,503399,JAMAICA AV/130 ST,bus_stop_503399
Q56,Q56,503400,JAMAICA AV/132 ST,bus_stop_503400
Q56,Q56,504289,JAMAICA AV/134 ST,bus_stop_504289
Q56,Q56,503402,JAMAICA AV/VAN WYCK EP,bus_stop_503402
Q56,Q56,503825,JAMAICA AV/138 ST,bus_stop_503825
Q56,Q56,503404,JAMAICA AV/139 ST,bus_stop_503404
Q56,Q56,504196,JAMAICA AV/144 PL,bus_stop_504196
Q56,Q56,503727,JAMAICA AV/147 PL,bus_stop_503727
Q56,Q56,504984,JAMAICA AV/150 ST,bus_stop_504984
Q56,Q56,503200,JAMAICA AV/PARSONS BL,bus_stop_503200
Q56,Q56,553036,JAMAICA AV/160 ST,bus_stop_553036
Q56,Q56,503938,JAMAICA AV/GUY R BREWER BL,bus_stop_503938
Q56,Q56,503614,JAMAICA AV/165 ST,bus_stop_503614
Q56,Q56,503283,JAMAICA AV/168 ST,bus_stop_503283
Q56,Q56,501422,170 ST/JAMAICA AV,bus_stop_501422
Q24,Q24,904206,ARCHER AV/MERRICK BL,bus_stop_904206
Q24,Q24,504535,JAMAICA AV/165 ST,bus_stop_504535
Q24,Q24,503953,JAMAICA AV/162 ST,bus_stop_503953
Q24,Q24,503932,JAMAICA AV/PARSONS BL,bus_stop_503932
Q24,Q24,502145,JAMAICA AV/150 ST,bus_stop_502145
Q24,Q24,504001,JAMAICA AV/SUTPHIN BL,bus_stop_504001
Q24,Q24,504198,JAMAICA AV/144 ST,bus_stop_504198
Q24,Q24,504199,JAMAICA AV/QUEENS BL,bus_stop_504199
Q24,Q24,504201,VAN WYCK EP SR W/JAMAICA AV,bus_stop_504201
Q24,Q24,504202,VAN WYCK EP SR W/89 AV,bus_stop_504202
Q24,Q24,504203,VAN WYCK EP SR W/91 AV,bus_stop_504203
Q24,Q24,504204,ATLANTIC AV/VAN WYCK EXP W,bus_stop_504204
Q24,Q24,503666,ATLANTIC AV/130 ST,bus_stop_503666
Q24,Q24,503833,ATLANTIC AV/127 ST,bus_stop_503833
Q24,Q24,503662,ATLANTIC AV/124 ST,bus_stop_503662
Q24,Q24,503661,ATLANTIC AV/121 ST,bus_stop_503661
Q24,Q24,504205,ATLANTIC AV/LEFFERTS BL,bus_stop_504205
Q24,Q24,503659,ATLANTIC AV/117 ST,bus_stop_503659
Q24,Q24,503657,ATLANTIC AV/114 ST,bus_stop_503657
Q24,Q24,503655,ATLANTIC AV/111 ST,bus_stop_503655
Q24,Q24,503653,ATLANTIC AV/108 ST,bus_stop_503653
Q24,Q24,503650,ATLANTIC AV/104 ST,bus_stop_503650
Q24,Q24,503648,ATLANTIC AV/102 ST,bus_stop_503648
Q24,Q24,503646,ATLANTIC AV/100 ST,bus_stop_503646
Q24,Q24,504206,ATLANTIC AV/96 ST,bus_stop_504206
Q24,Q24,504207,ATLANTIC AV/WOODHAVEN BL,bus_stop_504207
Q24,Q24,504208,ATLANTIC AV/92 ST,bus_stop_504208
Q24,Q24,504209,ATLANTIC AV/90 ST,bus_stop_504209
Q24,Q24,504210,ATLANTIC AV/88 ST,bus_stop_504210
Q24,Q24,504211,ATLANTIC AV/85 ST,bus_stop_504211
Q24,Q24,504212,ATLANTIC AV/82 ST,bus_stop_504212
Q24,Q24,503682,ATLANTIC AV/80 ST,bus_stop_503682
Q24,Q24,503680,ATLANTIC AV/78 ST,bus_stop_503680
Q24,Q24,503678,ATLANTIC AV/76 ST,bus_stop_503678
Q24,Q24,503669,ATLANTIC AV/74 PL,bus_stop_503669
Q24,Q24,302166,ATLANTIC AV/GRANT AV,bus_stop_302166
Q24,Q24,302170,ATLANTIC AV/CRESCENT ST,bus_stop_302170
Q24,Q24,306568,ATLANTIC AV/CHESTNUT ST,bus_stop_306568
Q24,Q24,302172,ATLANTIC AV/LOGAN ST,bus_stop_302172
Q24,Q24,302173,ATLANTIC AV/HALE AV,bus_stop_302173
Q24,Q24,302174,ATLANTIC AV/SHEPHERD AV,bus_stop_302174
Q24,Q24,302175,ATLANTIC AV/LINWOOD ST,bus_stop_302175
Q24,Q24,302176,ATLANTIC AV/CLEVELAND ST,bus_stop_302176
Q24,Q24,302177,ATLANTIC AV/WARWICK ST,bus_stop_302177
Q24,Q24,302178,ATLANTIC AV/BARBEY ST,bus_stop_302178
Q24,Q24,302179,ATLANTIC AV/HENDRIX ST,bus_stop_302179
Q24,Q24,302180,ATLANTIC AV/MILLER AV,bus_stop_302180
Q24,Q24,302181,ATLANTIC AV/WYONA ST,bus_stop_302181
Q24,Q24,302182,ATLANTIC AV/PENNSYLVANIA AV,bus_stop_302182
Q24,Q24,301384,JAMAICA AV/FANCHON PL,bus_stop_301384
Q24,Q24,301973,JAMAICA AV/BROADWAY,bus_stop_301973
Q24,Q24,307238,FULTON ST/VAN SINDEREN AV,bus_stop_307238
Q24,Q24,301975,BROADWAY/CONWAY ST,bus_stop_301975
Q24,Q24,301976,BROADWAY/EASTERN PY,bus_stop_301976
Q24,Q24,301977,BROADWAY/ABERDEEN ST,bus_stop_301977
Q24,Q24,301978,BROADWAY/GRANITE ST,bus_stop_301978
Q24,Q24,301979,BROADWAY/CHAUNCEY ST,bus_stop_301979
Q24,Q24,301980,BROADWAY/COOPER ST,bus_stop_301980
Q24,Q24,302193,BROADWAY/SCHAEFFER ST,bus_stop_302193
Q24,Q24,302194,BROADWAY/ELDERT ST,bus_stop_302194
Q24,Q24,300733,BROADWAY/HALSEY ST,bus_stop_300733
Q24,Q24,302196,BROADWAY/JEFFERSON AV,bus_stop_302196
Q24,Q24,302167,BROADWAY/MADISON ST,bus_stop_302167
Q24,Q24,302197,BROADWAY/GATES AV,bus_stop_302197
Q24,Q24,302198,BROADWAY/GROVE ST,bus_stop_302198
Q24,Q24,307157,BROADWAY/GREENE AV,bus_stop_307157
Q24,Q24,901081,PATCHEN AV/LAFAYETTE AV,bus_stop_901081
Q24,Q24,302058,PATCHEN AV/LAFAYETTE AV,bus_stop_302058
Q24,Q24,307228,BROADWAY/LAFAYETTE AV,bus_stop_307228
Q24,Q24,302059,BROADWAY/GREENE AV,bus_stop_302059
Q24,Q24,307154,BROADWAY/QUINCY ST,bus_stop_307154
Q24,Q24,307155,BROADWAY/MADISON ST,bus_stop_307155
Q24,Q24,306977,BROADWAY/JEFFERSON AV,bus_stop_306977
Q24,Q24,801040,BROADWAY/HALSEY ST,bus_stop_801040
Q24,Q24,302064,BROADWAY/MAC DONOUGH ST,bus_stop_302064
Q24,Q24,302019,BROADWAY/ROCKAWAY AV,bus_stop_302019
Q24,Q24,302020,BROADWAY/CHAUNCEY ST,bus_stop_302020
Q24,Q24,307207,BROADWAY/GRANITE ST,bus_stop_307207
Q24,Q24,302022,BROADWAY/HULL ST,bus_stop_302022
Q24,Q24,307156,BROADWAY/VAN SIDEREN AV,bus_stop_307156
Q24,Q24,307899,VAN SINDEREN AV/FULTON ST,bus_stop_307899
Q24,Q24,304524,JAMAICA AV/GEORGIA AV,bus_stop_304524
Q24,Q24,302073,ATLANTIC AV/NEW JERSEY AV,bus_stop_302073
Q24,Q24,302074,ATLANTIC AV/VERMONT ST,bus_stop_302074
Q24,Q24,302075,ATLANTIC AV/BRADFORD ST,bus_stop_302075
Q24,Q24,302076,ATLANTIC AV/VAN SICLEN AV,bus_stop_302076
Q24,Q24,302077,ATLANTIC AV/SCHENCK AV,bus_stop_302077
Q24,Q24,302078,ATLANTIC AV/WARWICK ST,bus_stop_302078
Q24,Q24,302080,ATLANTIC AV/ELTON ST,bus_stop_302080
Q24,Q24,302081,ATLANTIC AV/ESSEX ST,bus_stop_302081
Q24,Q24,302082,ATLANTIC AV/BERRIMAN ST,bus_stop_302082
Q24,Q24,307164,ATLANTIC AV/MILFORD ST,bus_stop_307164
Q24,Q24,307495,ATLANTIC AV/EUCLID AV,bus_stop_307495
Q24,Q24,302086,ATLANTIC AV/CRESCENT ST,bus_stop_302086
Q24,Q24,302087,ATLANTIC AV/AUTUMN AV,bus_stop_302087
Q24,Q24,302088,ATLANTIC AV/SHERIDAN AV,bus_stop_302088
Q24,Q24,504183,ATLANTIC AV/ELDERT LA,bus_stop_504183
Q24,Q24,503670,ATLANTIC AV/75 ST,bus_stop_503670
Q24,Q24,503679,ATLANTIC AV/77 ST,bus_stop_503679
Q24,Q24,503691,ATLANTIC AV/80 ST,bus_stop_503691
Q24,Q24,503719,ATLANTIC AV/82 PL,bus_stop_503719
Q24,Q24,504184,ATLANTIC AV/84 ST,bus_stop_504184
Q24,Q24,504185,ATLANTIC AV/86 ST,bus_stop_504185
Q24,Q24,504186,ATLANTIC AV/88 ST,bus_stop_504186
Q24,Q24,504187,ATLANTIC AV/90 ST,bus_stop_504187
Q24,Q24,504188,ATLANTIC AV/92 ST,bus_stop_504188
Q24,Q24,504189,ATLANTIC AV/WOODHAVEN BL,bus_stop_504189
Q24,Q24,504190,ATLANTIC AV/96 ST,bus_stop_504190
Q24,Q24,503645,ATLANTIC AV/100 ST,bus_stop_503645
Q24,Q24,503647,ATLANTIC AV/102 ST,bus_stop_503647
Q24,Q24,503649,ATLANTIC AV/104 ST,bus_stop_503649
Q24,Q24,503651,ATLANTIC AV/106 ST,bus_stop_503651
Q24,Q24,503652,ATLANTIC AV/108 ST,bus_stop_503652
Q24,Q24,503654,ATLANTIC AV/111 ST,bus_stop_503654
Q24,Q24,503656,ATLANTIC AV/114 ST,bus_stop_503656
Q24,Q24,503658,ATLANTIC AV/117 ST,bus_stop_503658
Q24,Q24,504191,ATLANTIC AV/LEFFERTS BL,bus_stop_504191
Q24,Q24,503660,ATLANTIC AV/121 ST,bus_stop_503660
Q24,Q24,504979,ATLANTIC AV/124 ST,bus_stop_504979
Q24,Q24,503663,ATLANTIC AV/127 ST,bus_stop_503663
Q24,Q24,503665,ATLANTIC AV/130 ST,bus_stop_503665
Q24,Q24,505165,ATLANTIC AV/132 ST,bus_stop_505165
Q24,Q24,503668,ATLANTIC AV/134 ST,bus_stop_503668
Q24,Q24,504511,ARCHER AV/VAN WYCK EP SR E,bus_stop_504511
Q24,Q24,504512,ARCHER AV/143 ST,bus_stop_504512
Q24,Q24,504481,ARCHER AV/SUTPHIN BL,bus_stop_504481
Q24,Q24,504004,ARCHER AV/149 ST,bus_stop_504004
Q24,Q24,504981,ARCHER AV/158 ST,bus_stop_504981
Q24,Q24,552409,ARCHER AV/160 ST,bus_stop_552409
Q24,Q24,503933,ARCHER AV/GUY R BREWER BL,bus_stop_503933
Q24,Q24,904205,ARCHER AV/MERRICK BL,bus_stop_904205
Q56,Q56,504384,JAMAICA AV/170 ST,bus_stop_504384
Q56,Q56,503185,JAMAICA AV/168 PL,bus_stop_503185
Q56,Q56,504535,JAMAICA AV/165 ST,bus_stop_504535
Q56,Q56,503953,JAMAICA AV/162 ST,bus_stop_503953
Q56,Q56,503932,JAMAICA AV/PARSONS BL,bus_stop_503932
Q56,Q56,502145,JAMAICA AV/150 ST,bus_stop_502145
Q56,Q56,503184,JAMAICA AV/146 ST,bus_stop_503184
Q56,Q56,504198,JAMAICA AV/144 ST,bus_stop_504198
Q56,Q56,504199,JAMAICA AV/QUEENS BL,bus_stop_504199
Q56,Q56,504293,JAMAICA AV/138 ST,bus_stop_504293
Q56,Q56,504080,JAMAICA AV/METROPOLITAN AV,bus_stop_504080
Q56,Q56,503415,JAMAICA AV/132 ST,bus_stop_503415
Q56,Q56,503416,JAMAICA AV/130 ST,bus_stop_503416
Q56,Q56,503417,JAMAICA AV/127 ST,bus_stop_503417
Q56,Q56,503418,JAMAICA AV/124 ST,bus_stop_503418
Q56,Q56,503419,JAMAICA AV/122 ST,bus_stop_503419
Q56,Q56,503420,JAMAICA AV/LEFFERTS BL,bus_stop_503420
Q56,Q56,503421,JAMAICA AV/118 ST,bus_stop_503421
Q56,Q56,503422,JAMAICA AV/116 ST,bus_stop_503422
Q56,Q56,503423,JAMAICA AV/114 ST,bus_stop_503423
Q56,Q56,503424,JAMAICA AV/112 ST,bus_stop_503424
Q56,Q56,503426,JAMAICA AV/110 ST,bus_stop_503426
Q56,Q56,503427,JAMAICA AV/108 ST,bus_stop_503427
Q56,Q56,503428,JAMAICA AV/106 ST,bus_stop_503428
Q56,Q56,503429,JAMAICA AV/104 ST,bus_stop_503429
Q56,Q56,503430,JAMAICA AV/102 ST,bus_stop_503430
Q56,Q56,503431,JAMAICA AV/98 ST,bus_stop_503431
Q56,Q56,503432,JAMAICA AV/96 ST,bus_stop_503432
Q56,Q56,503433,JAMAICA AV/94 ST,bus_stop_503433
Q56,Q56,503434,JAMAICA AV/WOODHAVEN BL,bus_stop_503434
Q56,Q56,503435,JAMAICA AV/WOODHAVEN BL WEST,bus_stop_503435
Q56,Q56,503436,JAMAICA AV/90 ST,bus_stop_503436
Q56,Q56,503437,JAMAICA AV/88 ST,bus_stop_503437
Q56,Q56,503438,JAMAICA AV/86 ST,bus_stop_503438
Q56,Q56,503439,JAMAICA AV/FOREST PY,bus_stop_503439
Q56,Q56,503440,JAMAICA AV/80 ST,bus_stop_503440
Q56,Q56,503441,JAMAICA AV/78 ST,bus_stop_503441
Q56,Q56,503442,JAMAICA AV/76 ST,bus_stop_503442
Q56,Q56,503443,JAMAICA AV/DEXTER CT,bus_stop_503443
Q56,Q56,308162,JAMAICA AV/ELDERT LA,bus_stop_308162
Q56,Q56,304624,JAMAICA AV/LINCOLN AV,bus_stop_304624
Q56,Q56,304625,JAMAICA AV/HEMLOCK ST,bus_stop_304625
Q56,Q56,306362,JAMAICA AV/CRESCENT ST,bus_stop_306362
Q56,Q56,308161,JAMAICA AV/CYPRESS HILLS ST,bus_stop_308161
Q56,Q56,304628,JAMAICA AV/RICHMOND ST,bus_stop_304628
Q56,Q56,304629,JAMAICA AV/NORWOOD AV,bus_stop_304629
Q56,Q56,304630,JAMAICA AV/HIGHLAND BL,bus_stop_304630
Q56,Q56,304632,JAMAICA AV/LINWOOD ST,bus_stop_304632
Q56,Q56,304633,JAMAICA AV/CLEVELAND ST,bus_stop_304633
Q56,Q56,304634,JAMAICA AV/WARWICK ST,bus_stop_304634
Q56,Q56,304635,JAMAICA AV/BARBEY ST,bus_stop_304635
Q56,Q56,304636,JAMAICA AV/HENDRIX ST,bus_stop_304636
Q56,Q56,307859,JAMAICA AV/MILLER AV,bus_stop_307859
Q56,Q56,307704,JAMAICA AV/MARGINAL ST E,bus_stop_307704
Q56,Q56,301384,JAMAICA AV/FANCHON PL,bus_stop_301384
Q56,Q56,308439,JAMAICA AV/HERKIMER ST,bus_stop_308439
Q56,Q56,801063,VAN SINDEREN AV/FULTON ST,bus_stop_801063
B15,B15,307393,MARCUS GARVEY BL/BROADWAY,bus_stop_307393
B15,B15,301095,MARCUS GARVEY BL/PARK AV,bus_stop_301095
B15,B15,301096,MARCUS GARVEY BL/MYRTLE AV,bus_stop_301096
B15,B15,301097,MARCUS GARVEY BL/WILLOUGHBY AV,bus_stop_301097
B15,B15,301098,MARCUS GARVEY BL/PULASKI ST,bus_stop_301098
B15,B15,301099,MARCUS GARVEY BL/DE KALB AV,bus_stop_301099
B15,B15,301100,MARCUS GARVEY BL/LAFAYETTE AV,bus_stop_301100
B15,B15,301101,MARCUS GARVEY BL/LEXINGTON AV,bus_stop_301101
B15,B15,307902,MARCUS GARVEY BL/GATES AV,bus_stop_307902
B15,B15,301103,MARCUS GARVEY BL/MADISON ST,bus_stop_301103
B15,B15,301104,MARCUS GARVEY BL/JEFFERSON AV,bus_stop_301104
B15,B15,301105,MARCUS GARVEY BL/HALSEY ST,bus_stop_301105
B15,B15,301106,MARCUS GARVEY BL/MAC DONOUGH ST,bus_stop_301106
B15,B15,301107,MARCUS GARVEY BL/FULTON ST,bus_stop_301107
B15,B15,301108,ALBANY AV/FULTON ST,bus_stop_301108
B15,B15,301109,ALBANY AV/ATLANTIC AV,bus_stop_301109
B15,B15,301110,DEAN ST/ALBANY AV,bus_stop_301110
B15,B15,307811,DEAN ST/TROY AV,bus_stop_307811
B15,B15,307812,DEAN ST/SCHENECTADY AV,bus_stop_307812
B15,B15,307813,DEAN ST/UTICA AV,bus_stop_307813
B15,B15,307814,DEAN ST/ROCHESTER AV,bus_stop_307814
B15,B15,301115,ROCHESTER AV/BERGEN ST,bus_stop_301115
B15,B15,301116,ST MARKS AV/ROCHESTER AV,bus_stop_301116
B15,B15,301117,BUFFALO AV/PROSPECT PL,bus_stop_301117
B15,B15,301118,BUFFALO AV/PARK PL,bus_stop_301118
B15,B15,301119,ST JOHNS PL/BUFFALO AV,bus_stop_301119
B15,B15,301120,ST JOHNS PL/RALPH AV,bus_stop_301120
B15,B15,307306,RALPH AV/EASTERN PKWY N,bus_stop_307306
B15,B15,301122,RALPH AV/EAST NEW YORK AV,bus_stop_301122
B15,B15,301123,RALPH AV/SUTTER AV,bus_stop_301123
B15,B15,301124,E 98 ST/WINTHROP ST,bus_stop_301124
B15,B15,301125,E 98 ST/CLARKSON AV,bus_stop_301125
B15,B15,301126,E 98 ST/LENOX RD,bus_stop_301126
B15,B15,301127,E 98 ST/WILLMOHR ST,bus_stop_301127
B15,B15,301128,E 98 ST/CHURCH AV,bus_stop_301128
B15,B15,308230,E 98 ST/HEGEMAN AV,bus_stop_308230
B15,B15,307115,HEGEMAN AV/THOMAS S BOYLAND ST,bus_stop_307115
B15,B15,307673,HEGEMAN AV/BRISTOL ST,bus_stop_307673
B15,B15,301132,HEGEMAN AV/ROCKAWAY AV,bus_stop_301132
B15,B15,301133,HEGEMAN AV/OSBORN ST,bus_stop_301133
B15,B15,307390,NEW LOTS AV/MOTHER GASTON BL,bus_stop_307390
B15,B15,301135,NEW LOTS AV/SACKMAN ST,bus_stop_301135
B15,B15,301136,NEW LOTS AV/VAN SINDEREN AV,bus_stop_301136
B15,B15,301137,NEW LOTS AV/HINSDALE ST,bus_stop_301137
B15,B15,301138,NEW LOTS AV/MALTA ST,bus_stop_301138
B15,B15,301139,NEW LOTS AV/GEORGIA AV,bus_stop_301139
B15,B15,307989,NEW LOTS AV/PENNSYLVANIA AV,bus_stop_307989
B15,B15,301141,NEW LOTS AV/VERMONT ST,bus_stop_301141
B15,B15,301142,NEW LOTS AV/BRADFORD ST,bus_stop_301142
B15,B15,301143,NEW LOTS AV/MILLER AV,bus_stop_301143
B15,B15,301144,NEW LOTS AV/SCHENCK AV,bus_stop_301144
B15,B15,301145,NEW LOTS AV/JEROME ST,bus_stop_301145
B15,B15,301146,NEW LOTS AV/ASHFORD ST,bus_stop_301146
B15,B15,301147,NEW LOTS AV/ELTON ST,bus_stop_301147
B15,B15,301148,NEW LOTS AV/ESSEX ST,bus_stop_301148
B15,B15,301149,NEW LOTS AV/BERRIMAN ST,bus_stop_301149
B15,B15,301151,DUMONT AV/MONTAUK AV,bus_stop_301151
B15,B15,301152,DUMONT AV/FOUNTAIN AV,bus_stop_301152
B15,B15,301153,FOUNTAIN AV/HEGEMAN AV,bus_stop_301153
B15,B15,301154,LINDEN BL SRVC RD/FOUNTAIN AV,bus_stop_301154
B15,B15,301155,LINDEN BL/EUCLID AV,bus_stop_301155
B15,B15,301156,LINDEN BL/CRESCENT ST,bus_stop_301156
B15,B15,307627,LINDEN BL/AUTUMN AV,bus_stop_307627
B15,B15,307332,LINDEN BL/ELDERT LA,bus_stop_307332
B15,B15,307333,HIP CTR PARKING LOT,bus_stop_307333
B15,B15,308086,LINDEN BL/78TH ST,bus_stop_308086
B15,B15,901200,s conduit en eb/cohancy st,bus_stop_901200
B15,B15,901201,S conduit en EB/lefferts bl,bus_stop_901201
B15,B15,904253,LEFFERTS BL/AIRTRAIN STATION,bus_stop_904253
B15,B15,904254,LEFFERTS BL/AIRTRAIN STATION,bus_stop_904254
B15,B15,801107,N. conduit av/cohancy st,bus_stop_801107
B15,B15,801108,n conduit av/95 st,bus_stop_801108
B15,B15,503792,LINDEN BL/79 ST,bus_stop_503792
B15,B15,307331,LINDEN BL/EMERALD ST,bus_stop_307331
B15,B15,308203,LINDEN BL/DREW ST,bus_stop_308203
B15,B15,301029,LINDEN BL/ELDERT LA,bus_stop_301029
B15,B15,301030,LINDEN BL/SHERIDAN AV,bus_stop_301030
B15,B15,301031,LINDEN BL/AUTUMN AV,bus_stop_301031
B15,B15,301032,LINDEN BL/CRESCENT ST,bus_stop_301032
B15,B15,301033,LINDEN BL/EUCLID AV,bus_stop_301033
B15,B15,301034,FOUNTAIN AV/LINDEN BL,bus_stop_301034
B15,B15,301035,FOUNTAIN AV/HEGEMAN AV,bus_stop_301035
B15,B15,301036,DUMONT AV/FOUNTAIN AV,bus_stop_301036
B15,B15,301037,DUMONT AV/MILFORD ST,bus_stop_301037
B15,B15,301038,NEW LOTS AV/BERRIMAN ST,bus_stop_301038
B15,B15,301039,NEW LOTS AV/LINWOOD ST,bus_stop_301039
B15,B15,301040,NEW LOTS AV/ASHFORD ST,bus_stop_301040
B15,B15,301041,NEW LOTS AV/BARBEY ST,bus_stop_301041
B15,B15,301042,NEW LOTS AV/HENDRIX ST,bus_stop_301042
B15,B15,301043,NEW LOTS AV/MILLER AV,bus_stop_301043
B15,B15,301044,NEW LOTS AV/WYONA ST,bus_stop_301044
B15,B15,301045,NEW LOTS AV/PENNSYLVANIA AV,bus_stop_301045
B15,B15,301046,NEW LOTS AV/SHEFFIELD AV,bus_stop_301046
B15,B15,308569,NEW LOTS AV/WILLIAMS AV,bus_stop_308569
B15,B15,301049,NEW LOTS AV/VAN SINDEREN AV,bus_stop_301049
B15,B15,301050,NEW LOTS AV/POWELL ST,bus_stop_301050
B15,B15,301051,NEW LOTS AV/CHRISTOPHER AV,bus_stop_301051
B15,B15,301052,HEGEMAN AV/WATKINS ST,bus_stop_301052
B15,B15,301053,HEGEMAN AV/THATFORD AV,bus_stop_301053
B15,B15,301054,HEGEMAN AV/CHESTER ST,bus_stop_301054
B15,B15,307116,HEGEMAN AV/THOMAS S BOYLAND ST,bus_stop_307116
B15,B15,301056,E 98 ST/HEGEMAN AV,bus_stop_301056
B15,B15,301057,E 98 ST/LOTT AV,bus_stop_301057
B15,B15,301058,E 98 ST/LEGION ST,bus_stop_301058
B15,B15,301059,E 98 ST/RIVERDALE AV,bus_stop_301059
B15,B15,901514,E 98 ST/LIVONIA AV,bus_stop_901514
B15,B15,301061,E 98 ST/DUMONT AV,bus_stop_301061
B15,B15,301062,E 98 ST/BLAKE AV,bus_stop_301062
B15,B15,301063,RALPH AV/SUTTER AV,bus_stop_301063
B15,B15,301064,RALPH AV/EAST NEW YORK AV,bus_stop_301064
B15,B15,307990,RALPH AV/EASTERN PY,bus_stop_307990
B15,B15,301066,RALPH AV/ST JOHNS PL,bus_stop_301066
B15,B15,301067,BUFFALO AV/ST JOHNS PL,bus_stop_301067
B15,B15,306343,BUFFALO AV/PROSPECT PL,bus_stop_306343
B15,B15,301069,BUFFALO AV/ST MARKS AV,bus_stop_301069
B15,B15,301070,BERGEN ST/BUFFALO AV,bus_stop_301070
B15,B15,301071,BERGEN ST/ROCHESTER AV,bus_stop_301071
B15,B15,301072,BERGEN ST/UTICA AV,bus_stop_301072
B15,B15,301073,BERGEN ST/SCHENECTADY AV,bus_stop_301073
B15,B15,301074,BERGEN ST/TROY AV,bus_stop_301074
